Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35
38R_S37_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.004863225837201867)	(4, 0.006324728848688475)	(5, 0.01964379353806286)	(6, 0.020502799389712133)	(7, 0.021557169419427473)	(8, 0.022751724431877243)	(9, 0.024064094483008072)	(10, 0.02707538721851191)	(15, 0.03295241892021235)	(20, 0.03515928846755713)	(25, 0.036558155635694305)	(30, 0.037695145325446745)	(35, 0.038072153449226154)	(40, 0.03818489796725512)	(45, 0.03830092341041191)	(50, 0.038378770815717625)	(55, 0.03843186214960428)	(60, 0.038714021710597415)	(65, 0.038917439068522686)	(70, 0.1613890053037348)	(75, 0.6633428111306519)	(80, 0.6795162806812358)	(85, 0.6858890303431588)	(90, 0.6920825221867343)	(95, 0.699675775996209)	(100, 0.7224078148773193)	(105, 0.7973092476841664)	(110, 0.9034364379962267)	(115, 1.0179806925907673)	(120, 1.1548841536655285)	(125, 1.3306161705644404)	(130, 1.5420443545881901)	(135, 1.8630101014614167)	(140, 2.1134243257154526)
38R_S37_R2_001 - nextera_transposase_sequence	(1, 0.0046335610782539715)	(2, 0.5485214674957704)	(3, 0.549015097594548)	(4, 0.5490240455721693)	(5, 0.5490344848793942)	(6, 0.5490389588682049)	(7, 0.5490479068458263)	(8, 0.5490643114714654)	(9, 0.549068785460276)	(10, 0.5495522745177495)	(15, 0.5545852136638362)	(20, 0.5582708856460689)	(25, 0.5697469652113666)	(30, 0.6011161886244419)	(35, 0.6931908783480984)	(40, 0.7807584717438825)	(45, 0.8798692545371243)	(50, 1.007024192259349)	(55, 1.1804631407598305)	(60, 1.4191683397644934)	(65, 1.7981271226653497)	(70, 2.3407041503613386)	(75, 3.135572986282243)	(80, 4.2271194768869105)	(85, 5.800766895370016)	(90, 7.861951734668364)	(95, 10.390125560706377)	(100, 13.598590860553553)	(105, 17.75337458808358)	(110, 22.463564058825316)	(115, 27.85240931306704)	(120, 33.55882873239757)	(125, 39.52991322340783)	(130, 44.89169800372707)	(135, 49.82789996721759)	(140, 52.82165675444504)
38R_S37_R2_001 - polyg	(1, 0.020644475702050122)	(2, 0.05399209696720528)	(3, 0.05616645552919249)	(4, 0.057040374676877344)	(5, 0.06008417839773874)	(6, 0.06092827095335243)	(7, 0.0622287103676548)	(8, 0.06390049085324305)	(9, 0.06586457194112863)	(10, 0.07039493301081641)	(15, 0.07546217273778497)	(20, 0.077814596054437)	(25, 0.07953320428957696)	(30, 0.08170726458564348)	(35, 0.08445399544947615)	(40, 0.08558233542752797)	(45, 0.08647862451926618)	(50, 0.08741756563766614)	(55, 0.08867714262083101)	(60, 0.0896262247805352)	(65, 0.0906952098403654)	(70, 0.09233895332940677)	(75, 0.24312728954513227)	(80, 0.6903173844679633)	(85, 0.7186615949131822)	(90, 0.7333359799462698)	(95, 0.7409626395388642)	(100, 0.7507293571125639)	(105, 0.7725528779991869)	(110, 0.8338298218138511)	(115, 0.9227959841118517)	(120, 1.0225871114702365)	(125, 1.1416787282919454)	(130, 1.3013723901023557)	(135, 1.4905239873059215)	(140, 1.63430486398045)
39R_S38_R1_001 - nextera_transposase_sequence	(1, 0.006949068106769207)	(2, 0.685864834723562)	(3, 0.6865283564450969)	(4, 0.6865454135587611)	(5, 0.6865829392088222)	(6, 0.6866017020338527)	(7, 0.6866170534361504)	(8, 0.6866255819929825)	(9, 0.6866375219725473)	(10, 0.6871990421543707)	(15, 0.6919235214970633)	(20, 0.6949399014774292)	(25, 0.705061933868001)	(30, 0.7285894930294912)	(35, 0.7935197841879397)	(40, 0.8715219649740359)	(45, 0.9643894203184269)	(50, 1.0721494416029755)	(55, 1.21288188702712)	(60, 1.3982149321179753)	(65, 1.6984692570941302)	(70, 2.130845937659047)	(75, 2.7943809637426145)	(80, 3.717935995091372)	(85, 5.1532859693675395)	(90, 6.977288077899701)	(95, 9.288681175697722)	(100, 12.313462807970023)	(105, 16.11564968686721)	(110, 20.546828889824454)	(115, 25.541221022565093)	(120, 30.540020031192)	(125, 35.32099151091332)	(130, 40.059077313175735)	(135, 44.60137542424027)	(140, 47.361235519064856)
39R_S38_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0032323230393538657)	(4, 0.004448495243606797)	(5, 0.015109191283692107)	(6, 0.016161615196769327)	(7, 0.017261799028106133)	(8, 0.018392685664038382)	(9, 0.01940587821568809)	(10, 0.02167242747937855)	(15, 0.02560272760986888)	(20, 0.027168229501963327)	(25, 0.028283764735597856)	(30, 0.02910967017921534)	(35, 0.029468892992982054)	(40, 0.029657544670107405)	(45, 0.029786155307134993)	(50, 0.029872805444548806)	(55, 0.0299717367038008)	(60, 0.03022145284784376)	(65, 0.03049061410146383)	(70, 0.15665253189142953)	(75, 0.7056111729279863)	(80, 0.7256075684187268)	(85, 0.7320868836151858)	(90, 0.7378941485332776)	(95, 0.7444004139693259)	(100, 0.7606288930516586)	(105, 0.8072480315493833)	(110, 0.8841896010078434)	(115, 0.973568194323372)	(120, 1.0791442227743648)	(125, 1.2093554993481965)	(130, 1.371742632853509)	(135, 1.614829700242037)	(140, 1.812403612382823)
39R_S38_R2_001 - nextera_transposase_sequence	(1, 0.00456618932788934)	(2, 0.5449406673418327)	(3, 0.5453705066061689)	(4, 0.5453841522971002)	(5, 0.545419972235795)	(6, 0.5454387350608255)	(7, 0.5454540864631232)	(8, 0.5454626150199553)	(9, 0.5454694378654209)	(10, 0.5460251586285986)	(15, 0.5507745413572407)	(20, 0.553698471781547)	(25, 0.5632279400434267)	(30, 0.5842259292485253)	(35, 0.6406822463386308)	(40, 0.7050827435466713)	(45, 0.78437068956077)	(50, 0.8811128388451065)	(55, 1.01603085536342)	(60, 1.1976116765904385)	(65, 1.4941918992833385)	(70, 1.92431192371049)	(75, 2.5849318890688564)	(80, 3.503688072059346)	(85, 4.93379503073743)	(90, 6.753506251756242)	(95, 9.060906279245488)	(100, 12.063734382805228)	(105, 15.841445668163477)	(110, 20.25320261807591)	(115, 25.22452056973625)	(120, 30.20800160800822)	(125, 34.980089401790984)	(130, 39.708335637465105)	(135, 44.24174835687971)	(140, 46.99650155187326)
39R_S38_R2_001 - polyg	(1, 0.019960234409772525)	(2, 0.07579328456659051)	(3, 0.0780294721679588)	(4, 0.07865035110533337)	(5, 0.0810912240706713)	(6, 0.08196625400164151)	(7, 0.0835013942314138)	(8, 0.08515422854546861)	(9, 0.0871140909054779)	(10, 0.0912917191840982)	(15, 0.09594558207622121)	(20, 0.09845570692303554)	(25, 0.10021907133363397)	(30, 0.1021963319495807)	(35, 0.10450313600151848)	(40, 0.10616074630739929)	(45, 0.10785008284469536)	(50, 0.10940637389541116)	(55, 0.11257490332966116)	(60, 0.11416940231498465)	(65, 0.11599826604205336)	(70, 0.11864109523317468)	(75, 0.2695327575556788)	(80, 0.7653004953419922)	(85, 0.7909554177196733)	(90, 0.803917459535324)	(95, 0.8115030991240386)	(100, 0.8207651118436647)	(105, 0.8381927060165865)	(110, 0.8802504311782477)	(115, 0.9480882779318851)	(120, 1.027587732155419)	(125, 1.1230471864922122)	(130, 1.2478646625831709)	(135, 1.3998588967329249)	(140, 1.513571509543984)
3R_S2_R1_001 - nextera_transposase_sequence	(1, 0.06767945513503802)	(2, 0.48581044475485446)	(3, 0.4859295183970836)	(4, 0.48593842109930635)	(5, 0.48596512920597457)	(6, 0.48596958055708595)	(7, 0.4859851602859757)	(8, 0.4859907244748649)	(9, 0.48599406298819847)	(10, 0.48607997406464787)	(15, 0.4865685098491207)	(20, 0.4873176722411642)	(25, 0.4908556061044805)	(30, 0.5007142359783859)	(35, 0.5315943714757332)	(40, 0.5719434210571854)	(45, 0.6302719229125697)	(50, 0.7112328743586006)	(55, 0.8245705055456212)	(60, 0.9744962397600979)	(65, 1.2207340774308297)	(70, 1.590378947637611)	(75, 2.1287484980724036)	(80, 2.898039899841484)	(85, 3.9945717108602183)	(90, 5.503226968038865)	(95, 7.360800046676867)	(100, 9.911054326214172)	(105, 13.565138406917303)	(110, 18.180847423074447)	(115, 23.302775661129413)	(120, 28.28736614077774)	(125, 33.140857875737126)	(130, 37.97720078053997)	(135, 42.68100181262356)	(140, 45.309867843057866)
3R_S2_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0014411249223058396)	(4, 0.0017193343667664264)	(5, 0.0031037045624023062)	(6, 0.003253937662411023)	(7, 0.003381914006862893)	(8, 0.0035889018335415693)	(9, 0.0036757031802132725)	(10, 0.00403381437712294)	(15, 0.004841734603836484)	(20, 0.005163122154077354)	(25, 0.005384131736756843)	(30, 0.005603360778991787)	(35, 0.005667682802551073)	(40, 0.0057081900976645355)	(45, 0.005744913744333333)	(50, 0.005785643607002363)	(55, 0.005869106440340539)	(60, 0.0060055403519040105)	(65, 0.006478273839931439)	(70, 0.10386404318424865)	(75, 0.483762600676069)	(80, 0.49926799200230204)	(85, 0.502035619555796)	(90, 0.50348787285588)	(95, 0.5056863951697854)	(100, 0.5126264966875216)	(105, 0.5336687010936313)	(110, 0.5707862923357849)	(115, 0.6212643913711583)	(120, 0.6907582172191905)	(125, 0.7911308431592364)	(130, 0.9170404252900977)	(135, 1.1142481884419844)	(140, 1.2743461502161626)
3R_S2_R2_001 - nextera_transposase_sequence	(1, 0.04518455229373282)	(2, 0.3739001393016945)	(3, 0.374002520377256)	(4, 0.37401142307947877)	(5, 0.374038131186147)	(6, 0.37404258253725836)	(7, 0.37405259807725894)	(8, 0.37405816226614813)	(9, 0.37406150077948164)	(10, 0.37413806401859717)	(15, 0.3746018948044019)	(20, 0.37529341219955314)	(25, 0.37827915595750417)	(30, 0.3860803713477346)	(35, 0.4088274432294988)	(40, 0.4413835124202767)	(45, 0.49116274933116505)	(50, 0.563563530022477)	(55, 0.6702733219722241)	(60, 0.8147027504019375)	(65, 1.0539176914242616)	(70, 1.4147793781856441)	(75, 1.9415829830277662)	(80, 2.693523685867395)	(85, 3.7651346076891286)	(90, 5.23903883444398)	(95, 7.0542657648244145)	(100, 9.546672288426363)	(105, 13.122884432787197)	(110, 17.6443941792931)	(115, 22.665719433988006)	(120, 27.552450965668875)	(125, 32.31131676897299)	(130, 37.04872884046076)	(135, 41.653118515876805)	(140, 44.22327411853038)
3R_S2_R2_001 - polyg	(1, 0.03587232576874806)	(2, 0.10808325633516012)	(3, 0.10998843461082622)	(4, 0.11038237918418241)	(5, 0.11146294466646733)	(6, 0.11196706017982991)	(7, 0.1126948560865388)	(8, 0.11360738306436953)	(9, 0.11469685124887719)	(10, 0.1176156021726021)	(15, 0.120696827411892)	(20, 0.12233848570176502)	(25, 0.12403778898853028)	(30, 0.12585727875530253)	(35, 0.12778916513763683)	(40, 0.12933756762172668)	(45, 0.13056525025824234)	(50, 0.1319209092392099)	(55, 0.13471146125092737)	(60, 0.1362293719799043)	(65, 0.13800679647867414)	(70, 0.14089616848506398)	(75, 0.26894217658182684)	(80, 0.5898369622546681)	(85, 0.6133975185520352)	(90, 0.6239376502810912)	(95, 0.6276661019719743)	(100, 0.6318935501224416)	(105, 0.6397762252380101)	(110, 0.6574578821225916)	(115, 0.6865102928536106)	(120, 0.7287146655782817)	(125, 0.7879318796830509)	(130, 0.8786568697918705)	(135, 0.9926043360811487)	(140, 1.0834377165895301)
40R_S39_R1_001 - nextera_transposase_sequence	(1, 0.0033270628902401507)	(2, 0.32813324627296275)	(3, 0.3285945554833349)	(4, 0.32860345533948354)	(5, 0.32861977174242274)	(6, 0.3286331215266457)	(7, 0.32864202138279436)	(8, 0.32864795462022683)	(9, 0.32864943792958495)	(10, 0.32895766961420014)	(15, 0.331780407322683)	(20, 0.3338330108124352)	(25, 0.34001040096521906)	(30, 0.3566320689703252)	(35, 0.40257549970467316)	(40, 0.4542065318417571)	(45, 0.5135516626266263)	(50, 0.5881116908213707)	(55, 0.6857036567432282)	(60, 0.8223342483374327)	(65, 1.0501859921604133)	(70, 1.4110618092042906)	(75, 1.949881350084445)	(80, 2.750751222024415)	(85, 4.003341302660078)	(90, 5.909225620549886)	(95, 8.096233847873572)	(100, 11.158488044971566)	(105, 14.76112637766065)	(110, 19.121747658818673)	(115, 24.277517687722444)	(120, 29.594816545781903)	(125, 34.771931099686995)	(130, 39.65228410358127)	(135, 44.25673029371602)	(140, 47.0139988803981)
40R_S39_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0019965343960157123)	(4, 0.0027767551183814367)	(5, 0.013171787100014506)	(6, 0.013821476598866574)	(7, 0.014453366385421324)	(8, 0.015396751137179119)	(9, 0.016059790420254173)	(10, 0.017528266684782818)	(15, 0.02065893941600924)	(20, 0.021740865261814485)	(25, 0.022482816602740978)	(30, 0.023086523511491642)	(35, 0.02330368000151891)	(40, 0.023400985095410907)	(45, 0.023462987426579894)	(50, 0.023518463196573202)	(55, 0.023604791801215184)	(60, 0.023726719830451805)	(65, 0.02385042783091816)	(70, 0.08797300139638743)	(75, 0.3480763405927482)	(80, 0.355850661600473)	(85, 0.35918395439001716)	(90, 0.3627189772522644)	(95, 0.366674963310343)	(100, 0.3779036151512338)	(105, 0.4118844525742983)	(110, 0.4642675225559437)	(115, 0.5226034096535552)	(120, 0.5923925216288755)	(125, 0.6843467253424294)	(130, 0.7996514816332185)	(135, 0.9844590711932127)	(140, 1.1368394415518264)
40R_S39_R2_001 - nextera_transposase_sequence	(1, 0.0025705751176041823)	(2, 0.2841694402079481)	(3, 0.2845076347415971)	(4, 0.2845165345977458)	(5, 0.2845343343100431)	(6, 0.2845447174755499)	(7, 0.2845491674036242)	(8, 0.28455510064105666)	(9, 0.2845565839504147)	(10, 0.2848591790594691)	(15, 0.2876688636456006)	(20, 0.28967222126466363)	(25, 0.29554671964652146)	(30, 0.3105747200772745)	(35, 0.3518225867075902)	(40, 0.3965740300417611)	(45, 0.4485426633887507)	(50, 0.5163379109248998)	(55, 0.6099403679971853)	(60, 0.7446275276703944)	(65, 0.9708743307679004)	(70, 1.330407752842688)	(75, 1.8677703872713072)	(80, 2.6651168061620227)	(85, 3.9116573579115714)	(90, 5.808185553694167)	(95, 7.9865354076326955)	(100, 11.028740898784605)	(105, 14.609489738614192)	(110, 18.95044352433117)	(115, 24.07952881788254)	(120, 29.36864717143289)	(125, 34.516855882552754)	(130, 39.36793458961725)	(135, 43.95252431069873)	(140, 46.69844854740998)
40R_S39_R2_001 - polyg	(1, 0.0204948854010023)	(2, 0.059063895330571804)	(3, 0.060292075479086674)	(4, 0.06071333533678984)	(5, 0.06253928915662293)	(6, 0.06318304541804257)	(7, 0.06418427923476663)	(8, 0.06544954211723425)	(9, 0.06693730140341832)	(10, 0.07033526648097611)	(15, 0.07404175990502074)	(20, 0.07599201504906342)	(25, 0.07740056561552443)	(30, 0.07899957310356674)	(35, 0.08097474784482565)	(40, 0.08199467135946194)	(45, 0.08288792025491562)	(50, 0.08387372765431536)	(55, 0.08524608547243848)	(60, 0.08636746734716945)	(65, 0.08753334850264372)	(70, 0.08906026715588188)	(75, 0.17121157598356018)	(80, 0.40535255148492616)	(85, 0.41611425753988396)	(90, 0.4225568634058979)	(95, 0.4273669389923761)	(100, 0.43319901472659195)	(105, 0.44520284403803084)	(110, 0.4758432687866322)	(115, 0.5240620960763204)	(120, 0.577331888392244)	(125, 0.6412447220144765)	(130, 0.7284914951491335)	(135, 0.8365292222326713)	(140, 0.9230218808896652)
41R_S40_R1_001 - nextera_transposase_sequence	(1, 0.008557067734039723)	(2, 0.8179472847133958)	(3, 0.8188607657541139)	(4, 0.8188795125665167)	(5, 0.8189084849129573)	(6, 0.8189118934243034)	(7, 0.8189306402367061)	(8, 0.8189391615150711)	(9, 0.8189510913047819)	(10, 0.8195254254665766)	(15, 0.8246112652458878)	(20, 0.828024548507735)	(25, 0.8395763343103377)	(30, 0.8688196574030259)	(35, 0.9426872110370598)	(40, 1.0242648173356614)	(45, 1.1200402367947366)	(50, 1.2400396055384355)	(55, 1.3945740112394298)	(60, 1.6048668906444916)	(65, 1.9567016122020071)	(70, 2.502178635239556)	(75, 3.341172114109734)	(80, 4.588886323794739)	(85, 6.57436667899298)	(90, 9.485579287240057)	(95, 12.697038116121231)	(100, 16.88444918166926)	(105, 21.756117195663652)	(110, 27.44940243853764)	(115, 33.72023368344766)	(120, 39.94948279419262)	(125, 45.877648213065775)	(130, 51.357922970438565)	(135, 56.47517627201639)	(140, 59.465686533322746)
41R_S40_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0038584348436299406)	(4, 0.005934218253321313)	(5, 0.027024382206466416)	(6, 0.028953599628281385)	(7, 0.030574346773286718)	(8, 0.03286316214210077)	(9, 0.03385674319944894)	(10, 0.03637597393525008)	(15, 0.04186742656473082)	(20, 0.04374790227429852)	(25, 0.04482192419941142)	(30, 0.04575687886160902)	(35, 0.046043193814669904)	(40, 0.04613863213235686)	(45, 0.046250431304504444)	(50, 0.046352004942614135)	(55, 0.046444375600089724)	(60, 0.046586169672081776)	(65, 0.04673443991563116)	(70, 0.19028457695312556)	(75, 0.8474104567878987)	(80, 0.8742712304497589)	(85, 0.881186759119583)	(90, 0.8876271413077796)	(95, 0.8943892869670353)	(100, 0.9140362872162999)	(105, 0.9682053720797452)	(110, 1.050405031698985)	(115, 1.142010137526275)	(120, 1.2526279196413457)	(125, 1.3964428980104213)	(130, 1.5728081371800384)	(135, 1.8503587850170429)	(140, 2.080125853146129)
41R_S40_R2_001 - nextera_transposase_sequence	(1, 0.005545647959881549)	(2, 0.6462503426832095)	(3, 0.6468962555832694)	(4, 0.6469201151626911)	(5, 0.6469507917648049)	(6, 0.6469542002761508)	(7, 0.6469729470885536)	(8, 0.6469814683669185)	(9, 0.6469951024123023)	(10, 0.6475660280627511)	(15, 0.6527006095543096)	(20, 0.656074013233409)	(25, 0.6671370185090006)	(30, 0.6940366492002048)	(35, 0.760852333710576)	(40, 0.8330793708337978)	(45, 0.9192226780803168)	(50, 1.02820471560046)	(55, 1.1756637334495044)	(60, 1.3820692056644959)	(65, 1.730642663566194)	(70, 2.273097018742143)	(75, 3.108568823689672)	(80, 4.347593715400414)	(85, 6.3211954085579745)	(90, 9.21580243122979)	(95, 12.408468432804998)	(100, 16.556766830658102)	(105, 21.388911792191514)	(110, 27.048020573501805)	(115, 33.27978959668483)	(120, 39.469485660068955)	(125, 45.36350427142712)	(130, 50.81113298883054)	(135, 55.901310439680586)	(140, 58.874217784991856)
41R_S40_R2_001 - polyg	(1, 0.016338699136872897)	(2, 0.057574869400331394)	(3, 0.0595279464015681)	(4, 0.060064786938557255)	(5, 0.06281375133907628)	(6, 0.06384653027690303)	(7, 0.06533264122374283)	(8, 0.06721243523104134)	(9, 0.06891669090402276)	(10, 0.0729966789851403)	(15, 0.07779688551365976)	(20, 0.08039655711722563)	(25, 0.08197708382834859)	(30, 0.0840767268174617)	(35, 0.0869034052766687)	(40, 0.08807047956152639)	(45, 0.08903167976108789)	(50, 0.09017591701992764)	(55, 0.09204787145113043)	(60, 0.09332265469452053)	(65, 0.09510837378867046)	(70, 0.09807275610625435)	(75, 0.3109895075454386)	(80, 0.8870347420358513)	(85, 0.9113149317576831)	(90, 0.9249056890474406)	(95, 0.9332674490813566)	(100, 0.9432458660466632)	(105, 0.9642300252969486)	(110, 1.0140174688251586)	(115, 1.0891591240003133)	(120, 1.1734243414952068)	(125, 1.274345931384417)	(130, 1.4113425236570287)	(135, 1.5781925625532558)	(140, 1.7115771553525507)
42R_S41_R1_001 - nextera_transposase_sequence	(1, 0.003511651737541029)	(2, 0.43080334428807004)	(3, 0.4311924834260095)	(4, 0.4312000030228779)	(5, 0.43120940251896345)	(6, 0.4312150422166147)	(7, 0.43123196130956865)	(8, 0.4312451206040883)	(9, 0.4312545201001738)	(10, 0.43142822278783377)	(15, 0.43262985436740353)	(20, 0.4337081645583315)	(25, 0.43786123790874676)	(30, 0.4487454783959068)	(35, 0.4804247880427733)	(40, 0.5200884056445026)	(45, 0.5740268499613521)	(50, 0.6437274972538901)	(55, 0.7403001759153292)	(60, 0.8776508764343935)	(65, 1.1106561128372658)	(70, 1.4738943753434224)	(75, 2.0204318350329786)	(80, 2.824333513220889)	(85, 4.080037761911553)	(90, 5.890710818280463)	(95, 8.159999575894735)	(100, 11.26203631322362)	(105, 15.052874891334776)	(110, 19.88546526029902)	(115, 25.56565443681312)	(120, 30.918479843560807)	(125, 35.991931923736026)	(130, 40.9759906603599)	(135, 45.80729254640075)	(140, 48.66702832167805)
42R_S41_R1_001 - polyg	(1, 0.0)	(2, 0.0)	(3, 0.0006955627103266492)	(4, 0.0009681480968060117)	(5, 0.003921469766868623)	(6, 0.004156457169006004)	(7, 0.004414003361748574)	(8, 0.004748625422392205)	(9, 0.004974213328444091)	(10, 0.005858141940324066)	(15, 0.008061007842920733)	(20, 0.009004341270061039)	(25, 0.009704791718352146)	(30, 0.010271017362542382)	(35, 0.010545106668395423)	(40, 0.010745503924938182)	(45, 0.010832731248611576)	(50, 0.010863185615928582)	(55, 0.01090379143901792)	(60, 0.010959060476000634)	(65, 0.011040272122179312)	(70, 0.087773622385885)	(75, 0.433466785498856)	(80, 0.4474190215083217)	(85, 0.45071335689636616)	(90, 0.45282598763654197)	(95, 0.455930077223816)	(100, 0.463647439489851)	(105, 0.4859159736559196)	(110, 0.5234128194200207)	(115, 0.5717717228605201)	(120, 0.6356371629831827)	(125, 0.7210721907429966)	(130, 0.8349602451132914)	(135, 1.0177018641888993)	(140, 1.172667972331869)
42R_S41_R2_001 - nextera_transposase_sequence	(1, 0.0032108678628051807)	(2, 0.3993394710914832)	(3, 0.39963085547013355)	(4, 0.39964213486543615)	(5, 0.39965341426073875)	(6, 0.39965905395839)	(7, 0.3996740931521268)	(8, 0.3996816127489952)	(9, 0.39969101224508075)	(10, 0.3998650909125841)	(15, 0.4010843935447945)	(20, 0.4021566880582278)	(25, 0.4061800483626633)	(30, 0.41633488795358886)	(35, 0.4452345786180526)	(40, 0.48089438686720454)	(45, 0.5304406346532237)	(50, 0.5953279879903014)	(55, 0.6891563897746191)	(60, 0.8255693965641946)	(65, 1.0584024341987808)	(70, 1.4225840301320773)	(75, 1.9716525861275358)	(80, 2.7785594712039012)	(85, 4.037611444420376)	(90, 5.854398309023134)	(95, 8.132595909027241)	(100, 11.242654176315485)	(105, 15.047665690604195)	(110, 19.90964490000919)	(115, 25.625538250393966)	(120, 31.010823876923304)	(125, 36.11556687956714)	(130, 41.13301601010528)	(135, 46.01163984717848)	(140, 48.895503752927404)
